S.NO.,NAME OF THE COLLEGE,NAME OF THE PROGRAM,UR,OBC,SC,ST,EWS,SIKH,PwBD
1313,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Political Science,5,0,0,0,0,2,2
1314,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Hindi Patrakarita,8,0,0,0,0,20,2
1315,Sri Guru Nanak Dev Khalsa College,B.Com,7,0,0,0,0,0,9
1316,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Business Economics,7,0,0,0,0,1,2
1317,Sri Guru Nanak Dev Khalsa College,B.Sc (Hons.) Mathematics,3,0,0,0,0,21,2
1318,Sri Guru Nanak Dev Khalsa College,B.A Program (English + Economics),2,0,0,0,0,1,1
1319,Sri Guru Nanak Dev Khalsa College,B.A Program (English + Political Science),0,0,0,0,0,2,0
1320,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + Economics),1,0,0,0,0,2,0
1321,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + History),2,0,0,0,0,5,0
1322,Sri Guru Nanak Dev Khalsa College,B.A Program (Economics + Political Science),1,0,0,0,0,4,0
1323,Sri Guru Nanak Dev Khalsa College,B.A Program (History + Political Science),1,0,0,0,0,2,1
1324,Sri Guru Nanak Dev Khalsa College,B.A Program (Punjabi + Political Science),1,0,0,0,0,3,0
1325,Sri Guru Nanak Dev Khalsa College,B.A Program (English + History),1,0,0,0,0,3,0
1326,Sri Guru Nanak Dev Khalsa College,B.A Program (Economics + History),2,0,0,0,0,2,1
1327,Sri Guru Tegh Bahadur Khalsa College,B.A. (Hons.) English,0,0,0,0,0,0,0
1328,Sri Guru Tegh Bahadur Khalsa College,B.A. (Hons.) Hindi,0,0,0,0,0,19,2
1329,Sri Guru Tegh Bahadur Khalsa College,B.A. (Hons.) Punjabi,0,0,0,0,0,10,1
1330,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Hons.) Computer Science,1,0,0,0,0,0,1
1331,Sri Guru Tegh Bahadur Khalsa College,B.A. (Hons.) Economics,0,0,0,0,0,0,2
1332,Sri Guru Tegh Bahadur Khalsa College,B.A. (Hons.) History,1,0,0,0,0,1,0
1333,Sri Guru Tegh Bahadur Khalsa College,B.A. (Hons.) Political Science,2,0,0,0,0,0,0
1334,Sri Guru Tegh Bahadur Khalsa College,B.Com (Hons.),3,0,0,0,0,1,0
1335,Sri Guru Tegh Bahadur Khalsa College,B.Com,0,0,0,0,0,1,0
1336,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Hons.) Botany,1,0,0,0,0,7,2
1337,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Hons.) Chemistry,1,0,0,0,0,3,1
1338,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Hons.) Electronics,1,0,0,0,0,5,1
1339,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Hons.) Mathematics,3,0,0,0,0,0,2
1340,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Hons.) Physics,0,0,0,0,0,11,2
1341,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Hons.) Zoology,3,0,0,0,0,3,1
1342,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Prog.) Physical Science with Chemistry,0,0,0,0,0,18,2
1343,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,1,0,0,0,0,2,1
1344,Sri Guru Tegh Bahadur Khalsa College,B.A. (Hons.) Business Economics,1,0,0,0,0,0,0
1345,Sri Guru Tegh Bahadur Khalsa College,B.Sc (Prog.) Life Science,0,0,0,0,0,0,2
1346,Sri Guru Tegh Bahadur Khalsa College,B.A Program (Economics + History),0,0,0,0,0,0,0
1347,Sri Guru Tegh Bahadur Khalsa College,B.A Program (Economics + Mathematics),0,0,0,0,0,0,0
1348,Sri Guru Tegh Bahadur Khalsa College,B.A Program (Economics + Music),0,0,0,0,0,0,0
1349,Sri Guru Tegh Bahadur Khalsa College,B.A Program (Economics + Political Science),0,0,0,0,0,0,0
1350,Sri Guru Tegh Bahadur Khalsa College,B.A Program (History + Music),0,0,0,0,0,0,0
1351,Sri Guru Tegh Bahadur Khalsa College,B.A Program (History + Political Science),0,0,0,0,0,0,0
1352,Sri Guru Tegh Bahadur Khalsa College,B.A Program (Mathematics + Music),0,0,0,0,0,0,0
1353,Sri Guru Tegh Bahadur Khalsa College,B.A Program (Mathematics + Political Science),0,0,0,0,0,0,0
1354,Sri Venketeswara College,B.Com,3,2,1,0,0,0,0
1355,Sri Venketeswara College,B.Com (Hons.),0,0,0,0,0,0,0
1356,Sri Venketeswara College,B.A. (Hons.) English,1,0,0,0,0,0,0
1357,Sri Venketeswara College,B.A. (Hons.) Hindi,0,0,0,4,5,0,2
1358,Sri Venketeswara College,B.A. (Hons.) Sanskrit,2,6,1,4,5,0,2
1359,Sri Venketeswara College,B.A. (Hons.) Economics,0,0,0,0,1,0,1
1360,Sri Venketeswara College,B.A. (Hons.) History,0,0,0,0,0,0,1
1361,Sri Venketeswara College,B.A. (Hons.) Political Science,0,0,0,0,0,0,0
1362,Sri Venketeswara College,B.A. (Hons.) Sociology,1,0,0,0,0,0,0
1363,Sri Venketeswara College,B.Sc (Prog.) Life Science,1,0,0,0,0,0,9
1364,Sri Venketeswara College,B.Sc (Hons.) Physics,1,0,0,1,1,0,2
1365,Sri Venketeswara College,B.Sc (Hons.) Chemistry,0,2,0,2,0,0,4
1366,Sri Venketeswara College,B.Sc (Hons.) Botany,1,1,0,1,0,0,2
1367,Sri Venketeswara College,B.Sc (Hons.) Zoology,1,0,0,0,0,0,1
1368,Sri Venketeswara College,B.Sc (Hons.) Biological Sciences,3,0,0,0,0,0,1
1369,Sri Venketeswara College,B.Sc (Hons.) Bio-Chemistry,2,1,0,2,1,0,0
1370,Sri Venketeswara College,B.Sc (Hons.) Electronics,3,2,0,2,0,0,2
1371,Sri Venketeswara College,B.Sc (Hons.) Mathematics,5,3,0,1,1,0,7
1372,Sri Venketeswara College,B.Sc (Hons.) Statistics,0,0,0,0,0,0,2
1373,Sri Venketeswara College,B.A Program (History + Political Science),1,1,0,0,0,0,0
1374,Sri Venketeswara College,B.A Program (Tamil + Political Science/History),0,1,1,1,0,0,1
1375,Sri Venketeswara College,B.A Program (Hindi + History/Sociology),0,0,0,0,0,0,0
1376,Sri Venketeswara College,B.A Program (Sanskrit +Sociology/History),0,1,0,0,0,0,1
1377,Sri Venketeswara College,B.A Program (English + Sociology/Economics),0,0,1,0,0,0,0
1378,Sri Venketeswara College,B.A Program (Economics + Mathematics/Statistics/Sociology),0,0,0,0,1,0,1
1379,Sri Venketeswara College,B.A Program (Telegu + Political Science/History),0,1,1,0,1,0,1
1380,St. Stephen's College,B.A. (Hons.) English,0,0,0,0,0,0,0
1381,St. Stephen's College,B.A. (Hons.) Economics,0,0,0,0,0,0,0
1382,St. Stephen's College,B.A. (Hons.) History,0,0,0,0,0,0,0
1383,St. Stephen's College,B.A. (Hons.) Philosophy,0,0,0,0,0,0,0
1384,St. Stephen's College,B.A. (Hons.) Sanskrit,0,0,1,1,0,0,0
1385,St. Stephen's College,B.Sc (Hons.) Mathematics,0,0,0,0,0,0,0
1386,St. Stephen's College,B.Sc (Hons.) Physics,1,0,0,0,0,0,1
1387,St. Stephen's College,B.Sc (Hons.) Chemistry,0,0,0,0,0,0,2
1388,St. Stephen's College,B.Sc (Prog.) Physical Science with Chemistry,0,0,0,0,0,0,1
1389,St. Stephen's College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,0,0,0,0,0,0,0
1390,Unknown College,B.A. Program (Urdu + Any other discipline subject from (Economics/History/Political,0,0,0,0,0,0,0
1391,St. Stephen's College,Science/Philosophy)),0,0,0,0,0,0,0
1392,Unknown College,B.A. Program (Any two discipline out of these (Economics/English/History/Political,0,0,0,0,0,0,0
1393,St. Stephen's College,Science/Philosophy)),0,0,0,0,0,0,0
1394,Swami Shardhanand College,B.Sc (Prog.) Life Science,25,17,7,6,3,0,4
1395,Swami Shardhanand College,B.A. (Hons.) English,11,13,6,5,3,0,1
1396,Swami Shardhanand College,B.A. (Hons.) Geography,2,5,1,0,2,0,3
1397,Swami Shardhanand College,B.A. (Hons.) Hindi,15,21,11,6,4,0,3
1398,Swami Shardhanand College,B.A. (Hons.) History,2,7,0,5,1,0,3
1399,Swami Shardhanand College,B.Com,48,35,0,32,9,0,18
1400,Swami Shardhanand College,B.Com (Hons.),6,4,0,7,2,0,4
1401,Swami Shardhanand College,B.Sc (Prog.) Applied Life Science,5,8,4,2,1,0,1
1402,Swami Shardhanand College,B.Sc (Hons.) Botany,9,7,3,1,1,0,1
1403,Swami Shardhanand College,B.Sc (Hons.) Microbiology,0,0,2,1,0,0,0
1404,Swami Shardhanand College,B.Sc (Hons.) Physics,12,6,4,3,1,0,1
1405,Swami Shardhanand College,B.Sc (Hons.) Chemistry,9,5,3,2,1,0,1
1406,Swami Shardhanand College,B.Sc (Hons.) Zoology,4,5,3,1,0,0,1
1407,Swami Shardhanand College,B.Sc (Prog.) Physical Science with Chemistry,31,19,16,9,3,0,5
1408,Swami Shardhanand College,B.A Program (Economics + Political Science),25,9,3,2,2,0,2
1409,Swami Shardhanand College,B.A Program (Hindi + Political Science),1,6,0,2,1,0,0
1410,Swami Shardhanand College,B.A Program (English + Political Science),3,0,1,0,0,0,0
1411,Swami Shardhanand College,B.A Program (History + Political Science),17,11,2,3,2,0,3
1412,Swami Shardhanand College,B.A Program (Economics + History),23,9,4,3,2,0,3
1413,Swami Shardhanand College,B.A Program (English + History),1,0,1,0,1,0,0
1414,Swami Shardhanand College,B.A Program (Office Management & Secretarial Practice (OMSP) + Political Science),1,1,0,1,1,0,0
1415,Swami Shardhanand College,B.A Program (History + OMSP),2,0,1,1,1,0,1
1416,Swami Shardhanand College,B.A Program (Mathematics + OMSP),4,3,1,1,1,0,1
1417,Swami Shardhanand College,B.A Program (Sanskrit + OMSP),4,2,1,1,1,0,0
1418,Swami Shardhanand College,B.A Program (Sanskrit + Economics),2,2,2,1,1,0,0
1419,Swami Shardhanand College,B.A Program (Sanskrit + History),2,4,2,1,0,0,0
1420,Swami Shardhanand College,B.A Program (Economics + Mathematics),11,5,3,2,2,0,1
1421,Swami Shardhanand College,B.A Program (Computer Applications + Economics),1,1,1,1,1,0,0
1422,Swami Shardhanand College,B.A Program (Computer Applications + Mathematics),2,1,1,1,1,0,0
1423,Vivekananda College (W),B.Com,3,5,0,9,4,0,7
1424,Vivekananda College (W),B.Com (Hons.),0,1,0,6,0,0,5
1425,Vivekananda College (W),B.A. (Hons.) Applied Psychology,1,0,0,0,0,0,1
1426,Vivekananda College (W),B.A. (Hons.) English,0,5,0,1,2,0,3
1427,Vivekananda College (W),B.A. (Hons.) Hindi,7,16,8,4,6,0,3
1428,Vivekananda College (W),B.A. (Hons.) Sanskrit,16,16,8,4,6,0,3
1429,Vivekananda College (W),B.A. (Hons.) History,7,3,2,2,2,0,2
1430,Vivekananda College (W),B.A. (Hons.) Political Science,3,3,0,0,0,0,3
1431,Vivekananda College (W),B.Sc (Hons.) Mathematics,7,7,2,4,3,0,3
1432,Vivekananda College (W),B.A Program (English + Computer Applications),4,2,0,1,0,0,1
1433,Vivekananda College (W),B.A Program (English + French),4,3,0,0,1,0,1
1434,Vivekananda College (W),B.A Program (English + Food Technology),1,1,0,1,1,0,1
1435,Vivekananda College (W),B.A Program (French + Economics),2,0,2,1,0,0,1
1436,Vivekananda College (W),B.A Program (Sanskrit + History),3,3,2,1,1,0,1
1437,Vivekananda College (W),B.A Program (Computer Applications + Economics),2,1,2,1,0,0,1
1438,Vivekananda College (W),B.A Program (Computer Applications + Mathematics),4,2,0,1,0,0,1
1439,Vivekananda College (W),B.A Program (Computer Applications + Political Science),2,2,0,1,0,0,1
1440,Vivekananda College (W),B.A Program (Economics + Mathematics),2,3,1,1,1,0,1
1441,Vivekananda College (W),B.A Program (Economics + Political Science),2,0,0,0,0,0,1
1442,Vivekananda College (W),B.A Program (Food Technology (FT) + History),2,1,0,1,1,0,1
1443,Vivekananda College (W),B.A Program (Food Technology (FT) + Political Science),0,2,0,1,1,0,1
1444,Vivekananda College (W),B.A Program (History + Music),4,2,0,1,1,0,1
1445,Vivekananda College (W),B.A Program (History + Political Science),1,0,0,0,0,0,0
1446,Vivekananda College (W),B.A Program (Sanskrit + Music),5,4,2,1,1,0,1
1447,Vivekananda College (W),B.Sc (Hons.) Home Science,4,4,3,1,3,0,2
1448,Zakir Husain Delhi College,B.A. (Hons.) Arabic,5,6,4,2,2,0,1
1449,Zakir Husain Delhi College,B.A. (Hons.) Bengali,9,8,4,2,3,0,1
1450,Zakir Husain Delhi College,B.A. (Hons.) Economics,5,0,1,4,0,0,2
1451,Zakir Husain Delhi College,B.A. (Hons.) English,2,2,0,1,1,0,2
1452,Zakir Husain Delhi College,B.A. (Hons.) Hindi,0,11,6,4,6,0,3
1453,Zakir Husain Delhi College,B.A. (Hons.) History,2,2,0,1,2,0,3
1454,Zakir Husain Delhi College,B.A. (Hons.) Persian,8,7,3,2,3,0,1
1455,Zakir Husain Delhi College,B.A. (Hons.) Philosophy,1,5,2,2,2,0,2
1456,Zakir Husain Delhi College,B.A. (Hons.) Political Science,4,2,0,0,0,0,5
1457,Zakir Husain Delhi College,B.A. (Hons.) Psychology,0,0,0,0,0,0,2
1458,Zakir Husain Delhi College,B.A. (Hons.) Sanskrit,8,7,4,2,3,0,1
1459,Zakir Husain Delhi College,B.A. (Hons.) Urdu,3,10,6,4,6,0,3
1460,Zakir Husain Delhi College,B.Com,5,0,0,3,0,0,6
1461,Zakir Husain Delhi College,B.Com (Hons.),4,1,0,0,1,0,11
1462,Zakir Husain Delhi College,B.Sc (Prog.) Physical Science with Chemistry,12,16,8,6,7,0,4
1463,Zakir Husain Delhi College,B.Sc (Prog.) Life Science,7,9,6,2,4,0,4
1464,Zakir Husain Delhi College,B.Sc (Hons.) Botany,3,5,2,1,2,0,2
1465,Zakir Husain Delhi College,B.Sc (Hons.) Chemistry,12,10,8,6,1,0,4
1466,Zakir Husain Delhi College,B.Sc (Hons.) Electronics,7,5,3,3,1,0,2
1467,Zakir Husain Delhi College,B.Sc (Hons.) Mathematics,12,8,4,6,7,0,5
1468,Zakir Husain Delhi College,B.Sc (Hons.) Zoology,2,5,0,0,3,0,2
1469,Zakir Husain Delhi College,B.A Program (Arabic + Economics),0,2,0,1,1,0,0
1470,Zakir Husain Delhi College,B.A Program (Arabic + History),0,2,2,1,1,0,0
1471,Zakir Husain Delhi College,B.A Program (Arabic + Political Science),0,1,2,1,1,0,0
1472,Zakir Husain Delhi College,B.A Program (Bengali + Economics),1,1,1,0,1,0,0
1473,Zakir Husain Delhi College,B.A Program (Bengali + History),2,2,1,0,1,0,0
1474,Zakir Husain Delhi College,B.A Program (Bengali + Political Science),0,2,1,0,1,0,0
1475,Zakir Husain Delhi College,B.A Program (English + Economics),1,1,0,0,2,0,0
1476,Zakir Husain Delhi College,B.A Program (English + History),1,0,0,0,0,0,0
1477,Zakir Husain Delhi College,B.A Program (English + Mathematics),0,0,1,0,0,0,0
1478,Zakir Husain Delhi College,B.A Program (English + Political Science),0,0,0,0,1,0,0
1479,Zakir Husain Delhi College,B.A Program (Hindi + Economics),0,1,1,1,0,0,0
1480,Zakir Husain Delhi College,B.A Program (Hindi + History),0,0,0,1,0,0,0
1481,Zakir Husain Delhi College,B.A Program (Hindi + Political Science),0,0,0,1,0,0,0
1482,Zakir Husain Delhi College,B.A Program (Persian + Economics),1,3,1,1,0,0,0
1483,Zakir Husain Delhi College,B.A Program (Persian + History),1,3,2,1,0,0,0
1484,Zakir Husain Delhi College,B.A Program (Persian + Political Science),0,3,2,1,0,0,0
1485,Zakir Husain Delhi College,B.A Program (Sanskrit + Economics),0,0,0,1,1,0,0
1486,Zakir Husain Delhi College,B.A Program (Sanskrit + History),1,3,0,1,0,0,0
1487,Zakir Husain Delhi College,B.A Program (Sanskrit + Political Science),1,3,2,1,0,0,0
1488,Zakir Husain Delhi College,B.A Program (Urdu + Economics),0,0,1,1,1,0,0
1489,Zakir Husain Delhi College,B.A Program (Urdu + History),0,1,2,0,0,0,0
1490,Zakir Husain Delhi College,B.A Program (Urdu + Political Science),0,0,2,0,0,0,0
1491,Zakir Husain Delhi College,B.A Program (Economics + Human Resource Management (HRM)),3,0,0,1,0,0,0
1492,Zakir Husain Delhi College,B.A Program (Economics + Mathematics),0,0,0,1,2,0,0
1493,Zakir Husain Delhi College,B.A Program (Economics + Political Science),1,2,0,0,1,0,0
1494,Zakir Husain Delhi College,B.A Program (History + Philosophy),0,0,0,0,2,0,0
1495,Zakir Husain Delhi College,B.A Program (History + Political Science),3,2,0,0,1,0,0
1496,Zakir Husain Delhi College,B.A Program (Human Resource Management (HRM) + Psychology),1,0,0,0,0,0,0
1497,Zakir Husain Delhi College,B.A Program (Mathematics + Philosophy),0,0,1,0,0,0,0
1498,Zakir Husain Delhi College,B.A Program (Mathematics + Psychology),0,0,0,0,0,0,0
1499,Zakir Husain Delhi College,B.A Program (Philosophy + Psychology),0,0,0,0,2,0,0
1500,(Evening),B.A. (Hons.) English,6,4,3,0,3,0,3
1501,(Evening),B.A. (Hons.) Hindi,0,5,1,1,1,0,1
1502,(Evening),B.A. (Hons.) History,0,4,2,0,1,0,3
1503,(Evening),B.A. (Hons.) Persian,6,5,3,1,2,0,1
1504,(Evening),B.A. (Hons.) Political Science,0,0,0,1,3,0,3
1505,(Evening),B.A. (Hons.) Sanskrit,5,4,3,1,2,0,1
1506,(Evening),B.A. (Hons.) Urdu,5,5,3,1,2,0,1
1507,(Evening),B.Com (Hons.),2,0,1,4,0,0,4
1508,(Evening),B.Com,4,1,0,9,0,0,8
1509,(Evening),B.A Program (Arabic + Economics),0,0,0,1,1,0,0
1510,(Evening),B.A Program (Arabic + History),1,1,1,0,1,0,0
1511,(Evening),B.A Program (Arabic + Political Science),1,1,1,0,1,0,0
1512,(Evening),B.A Program (Bengali + Economics),1,1,1,0,1,0,0
1513,(Evening),B.A Program (Bengali + History),1,1,1,0,0,0,0
1514,(Evening),B.A Program (Bengali + Political Science),0,2,1,0,0,0,0
1515,(Evening),B.A Program (English + Economics),0,0,0,0,0,0,0
1516,(Evening),B.A Program (English + History),0,0,0,1,0,0,0
1517,(Evening),B.A Program (English + Political Science),0,0,0,0,0,0,1
1518,(Evening),B.A Program (Hindi + Economics),0,1,0,1,0,0,1
1519,(Evening),B.A Program (Hindi + History),0,0,0,0,1,0,1
1520,(Evening),B.A Program (Hindi + Political Science),0,0,0,0,1,0,0
1521,(Evening),B.A Program (Persian + Economics),2,1,1,0,1,0,0
1522,(Evening),B.A Program (Persian + History),0,1,1,0,1,0,0
1523,(Evening),B.A Program (Persian + Political Science),0,1,0,0,1,0,0
1524,(Evening),B.A Program (Sanskrit + Economics),1,2,1,0,1,0,0
1525,(Evening),B.A Program (Sanskrit + History),0,1,1,0,1,0,0
1526,(Evening),B.A Program (Sanskrit + Political Science),0,1,1,0,1,0,1
1527,(Evening),B.A Program (Urdu + Economics),0,0,1,0,1,0,0
1528,(Evening),B.A Program (Urdu + History),0,0,1,0,1,0,0
1529,(Evening),B.A Program (Urdu + Political Science),0,0,1,1,1,0,0
1530,(Evening),B.A Program (Economics + History),5,2,0,1,0,0,1
1531,(Evening),B.A Program (Economics + Human Resource Management (HRM)),1,0,1,1,0,0,1
1532,(Evening),B.A Program (Economics + Mathematics),4,2,0,2,0,0,1
1533,(Evening),B.A Program (Economics + Philosophy),1,1,0,1,0,0,1
1534,(Evening),B.A Program (Economics + Political Science),6,1,0,1,0,0,0
1535,(Evening),B.A Program (History + Political Science),0,0,0,0,0,0,1
1536,(Evening),B.A Program (Philosophy + Political Science),1,1,0,0,0,0,1
1537,(Evening),B.A Program (English + Philosophy),0,1,0,0,0,0,0
1538,(Evening),B.A Program (Banking and Insurance + Economics),1,2,2,1,1,0,1
